car_name,year,selling_price,kms_driven,fuel_type,seller_type,transmission,owner
Tata Indigo LS,2004,80000,248200,Diesel,Individual,Manual,Second Owner
Mahindra Scorpio SLX 2.6 Turbo 8 Str,2007,300000,110000,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire VDi,2009,360000,100000,Diesel,Individual,Manual,First Owner
Hyundai Verna Transform CRDi VGT SX ABS,2010,320000,70000,Diesel,Individual,Manual,Second Owner
Ambassador Classic 2000 DSZ AC PS,1994,99000,100000,Diesel,Individual,Manual,Second Owner
Maruti Ertiga VDI,2013,620000,139000,Diesel,Individual,Manual,First Owner
Skoda Octavia RS 1.8 Turbo Petrol MT,2006,100000,120000,Petrol,Individual,Manual,Third Owner
Tata Indica Vista Safire GLX,2014,210000,35000,Petrol,Individual,Manual,Second Owner
Mahindra Bolero 2011-2019 SLE,2015,375000,80000,Diesel,Individual,Manual,First Owner
Renault Triber RXZ,2019,786000,7720,Petrol,Individual,Manual,First Owner
Mahindra XUV500 W8 AWD,2014,1000000,50000,Diesel,Individual,Manual,First Owner
Maruti Zen D,2002,120000,60000,Diesel,Individual,Manual,Second Owner
Mahindra Verito Vibe 1.5 dCi D6,2016,750000,100000,Diesel,Individual,Manual,First Owner
Hyundai i20 Magna 1.2,2016,550000,57882,Petrol,Individual,Manual,First Owner
Tata Safari Storme LX,2018,890000,140000,Diesel,Individual,Manual,Third Owner
Maruti Ertiga ZXI,2015,700000,35000,Petrol,Individual,Manual,First Owner
Mahindra Bolero 2011-2019 SLX,2015,550000,30000,Diesel,Individual,Manual,First Owner
Datsun GO T Petrol,2018,400000,10000,Petrol,Individual,Manual,First Owner
Maruti Celerio VXI,2015,290000,30000,Petrol,Individual,Manual,Second Owner
Maruti Eeco 7 Seater Standard BSIV,2015,300000,35000,Petrol,Individual,Manual,Second Owner
Maruti Swift 1.3 VXi,2009,220000,25000,Petrol,Individual,Manual,First Owner
Maruti Wagon R LXI,2008,221000,35008,Petrol,Dealer,Manual,First Owner
Datsun RediGO T,2017,270000,31100,Petrol,Dealer,Manual,First Owner
Hyundai Xcent 1.1 CRDi Base,2014,455000,42312,Diesel,Dealer,Manual,First Owner
Toyota Etios G Safety,2011,300000,72000,Petrol,Dealer,Manual,First Owner
Toyota Etios Liva 1.4 GD,2014,480000,54891,Diesel,Dealer,Manual,First Owner
Hyundai Verna CRDi 1.6 AT SX Plus,2018,1000000,30000,Diesel,Individual,Automatic,First Owner
BMW 3 Series 320d Luxury Line Plus,2017,2600000,44000,Diesel,Dealer,Automatic,First Owner
Toyota Innova Crysta 2.8 ZX AT BSIV,2017,1850000,18890,Diesel,Dealer,Automatic,First Owner
Hyundai Santro Magna BSIV,2019,500000,5000,Petrol,Individual,Manual,First Owner
Mahindra Ssangyong Rexton RX7,2013,800000,117000,Diesel,Dealer,Automatic,First Owner
Renault Koleos 2.0 Diesel,2013,1000000,75010,Diesel,Dealer,Automatic,First Owner
Tata Manza Club Class Quadrajet90 LS,2013,250000,50000,Diesel,Individual,Manual,First Owner
Renault Pulse RxZ Optional,2012,245000,100000,Diesel,Dealer,Manual,First Owner
Hyundai Grand i10 Magna AT,2019,625000,4337,Petrol,Dealer,Automatic,First Owner
Volkswagen Polo 2015-2019 1.0 MPI Trendline,2018,560000,14495,Petrol,Dealer,Manual,First Owner
Honda Jazz 1.2 V i VTEC,2018,680000,8576,Petrol,Dealer,Manual,First Owner
Maruti Swift Dzire VDI,2019,700000,30000,Diesel,Individual,Manual,First Owner
Tata Indigo eCS LX BSIV,2013,220000,80000,Diesel,Individual,Manual,First Owner
Tata Indigo CS LX (TDI) BS-III,2017,450000,70000,Diesel,Individual,Manual,First Owner
Tata Tigor 1.2 Revotron XZA,2017,525000,19723,Petrol,Dealer,Automatic,First Owner
Toyota Innova 2.5 GX 7 STR,2009,650000,242000,Diesel,Individual,Manual,Fourth & Above Owner
BMW 6 Series GT 630d Luxury Line,2018,5500000,22000,Diesel,Individual,Automatic,First Owner
Maruti Swift Dzire AMT ZDI Plus,2017,875000,30000,Diesel,Dealer,Automatic,First Owner
Hyundai i20 Asta Option 1.2,2019,785000,9000,Petrol,Dealer,Manual,First Owner
Honda WR-V i-VTEC VX,2017,819999,30000,Petrol,Dealer,Manual,First Owner
BMW 3 Series GT Luxury Line,2016,2950000,60000,Diesel,Dealer,Automatic,First Owner
Toyota Innova Crysta 2.4 ZX MT,2016,1925000,27000,Diesel,Dealer,Manual,First Owner
Honda WR-V i-DTEC VX,2017,885000,39000,Diesel,Dealer,Manual,First Owner
Ford EcoSport 1.5 Ti VCT AT Titanium BE BSIV,2015,680000,64000,Petrol,Dealer,Automatic,First Owner
Honda Brio 1.2 VX MT,2012,385000,45000,Petrol,Dealer,Manual,First Owner
Mahindra TUV 300 mHAWK100 T8,2018,890000,55000,Diesel,Dealer,Manual,First Owner
Ford Endeavour 3.0L 4X4 AT,2015,1275000,64000,Diesel,Dealer,Automatic,First Owner
BMW 6 Series GT 630d Luxury Line,2018,6000000,27000,Diesel,Dealer,Automatic,First Owner
Maruti Ciaz Delta Automatic BSIV,2019,1025000,15000,Petrol,Dealer,Automatic,First Owner
Volkswagen Polo GT TSI,2016,675000,69000,Petrol,Dealer,Automatic,First Owner
Maruti Swift Dzire ZXI Plus BS IV,2017,700000,80000,Petrol,Dealer,Manual,First Owner
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2016,780000,60000,Diesel,Dealer,Manual,First Owner
Hyundai Verna 1.6 SX CRDi (O),2017,1050000,70000,Diesel,Dealer,Manual,First Owner
Audi Q5 45 TDI quattro Technology,2015,2700000,105000,Diesel,Dealer,Automatic,Second Owner
Tata Bolt Quadrajet XE,2016,400000,100000,Diesel,Individual,Manual,First Owner
Mahindra Bolero 2011-2019 Plus Non AC,2011,400000,100000,Diesel,Individual,Manual,First Owner
Maruti Alto LX BSIII,2009,85000,90000,Petrol,Individual,Manual,Second Owner
Tata Hexa XM,2018,1300000,35000,Diesel,Individual,Manual,First Owner
Mahindra TUV 300 mHAWK100 T8,2018,819999,11500,Diesel,Individual,Manual,First Owner
Renault KWID 1.0 RXL,2018,260000,50000,Petrol,Individual,Manual,First Owner
Hyundai Elantra S,2016,805000,49900,Petrol,Dealer,Manual,First Owner
Hyundai Grand i10 Asta,2015,484999,55380,Petrol,Dealer,Manual,First Owner
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,811000,11000,Petrol,Dealer,Manual,First Owner
Honda Jazz 1.2 V AT i VTEC,2015,575000,50000,Petrol,Individual,Automatic,First Owner
Jeep Compass 2.0 Longitude Option BSIV,2018,1675000,80000,Diesel,Individual,Manual,First Owner
Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Petrol,Dealer,Automatic,First Owner
Jaguar XF Diesel,2015,2500000,13500,Diesel,Dealer,Automatic,First Owner
Mercedes-Benz CLA 200 CGI Sport,2018,2550000,18000,Petrol,Dealer,Automatic,First Owner
Mercedes-Benz New C-Class C 200 AVANTGARDE,2017,2700000,16000,Petrol,Dealer,Automatic,First Owner
Volkswagen Ameo 1.2 MPI Highline Plus 16,2017,650000,18816,Petrol,Dealer,Manual,First Owner
Toyota Innova Crysta 2.4 ZX MT BSIV,2017,1748999,33019,Diesel,Dealer,Manual,First Owner
Honda City V AT,2017,925000,18000,Petrol,Dealer,Automatic,First Owner
Toyota Glanza V CVT,2019,894999,9654,Petrol,Dealer,Automatic,First Owner
Maruti Alto K10 VXI,2011,175000,11000,Petrol,Dealer,Manual,First Owner
Maruti Swift VXI,2012,340000,24300,Petrol,Dealer,Manual,First Owner
Toyota Innova Crysta 2.8 ZX AT BSIV,2016,1525000,42163,Diesel,Dealer,Automatic,Second Owner
Maruti Ciaz S 1.3,2017,810000,47747,Diesel,Dealer,Manual,First Owner
Tata Nexon 1.5 Revotorq XZA Plus DualTone,2018,1025000,8000,Diesel,Dealer,Automatic,First Owner
BMW 3 Series 320d Luxury Line,2016,2150000,30000,Diesel,Dealer,Automatic,First Owner
Toyota Innova 2.5 G (Diesel) 8 Seater,2013,910000,70000,Diesel,Individual,Manual,Second Owner
Tata Indica V2 DLX BSIII,2016,300000,60000,Diesel,Individual,Manual,Second Owner
Maruti Zen LXi - BS III,2004,120000,80000,Petrol,Individual,Manual,Second Owner
Hyundai i20 Era 1.2,2015,490000,45900,Petrol,Individual,Manual,Second Owner
Honda Amaze S i-Dtech,2013,425000,70000,Diesel,Individual,Manual,First Owner
Maruti Alto LXi,2011,155000,40000,Petrol,Individual,Manual,First Owner
Mahindra Scorpio SLE BSIV,2013,490000,90000,Diesel,Individual,Manual,Second Owner
Maruti Alto LXi BSIII,2010,132000,105000,Petrol,Individual,Manual,First Owner
Hyundai Elite i20 Diesel Sportz,2018,750000,30000,Diesel,Individual,Manual,First Owner
Maruti Wagon R VXI BS IV with ABS,2011,225000,20000,Petrol,Individual,Manual,First Owner
Hyundai i10 Sportz,2011,240000,80000,Petrol,Individual,Manual,First Owner
Maruti Wagon R VXI,2004,33351,90000,Petrol,Individual,Manual,Third Owner
Chevrolet Spark 1.0,2010,80000,80000,Petrol,Individual,Manual,Second Owner
Maruti 800 Std,2004,40000,120000,Petrol,Individual,Manual,First Owner
Honda BRV i-DTEC V MT,2019,1100000,50000,Diesel,Individual,Manual,Second Owner
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner
Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner
Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner
Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner
Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,Diesel,Individual,Automatic,First Owner
Toyota Camry 2.5 Hybrid,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner
Maruti Wagon R LXI,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner
Maruti Baleno Alpha 1.3,2018,740000,38817,Diesel,Dealer,Manual,First Owner
Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner
Maruti Swift AMT VVT VXI,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner
Maruti Swift AMT ZXI,2018,600000,69779,Petrol,Dealer,Automatic,First Owner
BMW X4 M Sport X xDrive20d,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner
BMW X4 M Sport X xDrive20d,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner
Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner
Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Petrol,Dealer,Automatic,First Owner
Volvo V40 D3 R-Design,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner
Hyundai Xcent 1.1 CRDi S,2016,380000,80000,Diesel,Individual,Manual,Second Owner
Tata New Safari DICOR 2.2 EX 4x2,2011,300000,120000,Diesel,Individual,Manual,Second Owner
Maruti Alto 800 LXI Anniversary Edition,2014,240000,50000,Petrol,Individual,Manual,First Owner
Maruti Swift VDI,2011,325000,70000,Diesel,Individual,Manual,First Owner
Mahindra KUV 100 mFALCON D75 K6,2016,400000,130000,Diesel,Individual,Manual,First Owner
Renault Lodgy Stepway 85PS RXZ 8S,2017,800000,50000,Diesel,Individual,Manual,First Owner
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,950000,80000,Diesel,Individual,Manual,First Owner
Maruti Swift VDI,2013,300000,120000,Diesel,Individual,Manual,Fourth & Above Owner
Maruti Alto 800 LXI,2020,350000,5000,Petrol,Individual,Manual,First Owner
Mahindra KUV 100 mFALCON G80 K8 5str AW,2017,530000,59000,Petrol,Individual,Manual,First Owner
Chevrolet Enjoy TCDi LTZ 7 Seater,2013,350000,100000,Diesel,Individual,Manual,Third Owner
Hyundai Sonata 2.4L AT,2008,168000,50000,Petrol,Individual,Automatic,First Owner
Renault KWID RXT,2016,240000,45000,Petrol,Individual,Manual,Second Owner
Maruti Wagon R LXI Minor,2008,110000,80000,Petrol,Individual,Manual,Fourth & Above Owner
Maruti Vitara Brezza ZDi Plus,2016,850000,100000,Diesel,Individual,Manual,First Owner
Maruti Ertiga VDI,2014,545000,110000,Diesel,Individual,Manual,First Owner
Toyota Innova Crysta 2.4 VX MT 8S BSIV,2018,2064000,24000,Diesel,Individual,Manual,First Owner
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2018,950000,25000,Diesel,Individual,Manual,First Owner
Hyundai EON Magna Plus,2013,200000,68697,Petrol,Individual,Manual,Third Owner
Maruti Swift VDI Optional,2017,660000,30000,Diesel,Individual,Manual,First Owner
Honda Amaze VX i-DTEC,2013,420000,40000,Diesel,Individual,Manual,Second Owner
Tata Indica Vista Aura 1.2 Safire (ABS) 90hp BS IV,2010,150000,29000,Petrol,Individual,Manual,First Owner
Chevrolet Beat Diesel LS,2013,175000,68000,Diesel,Individual,Manual,Second Owner
Honda Amaze S CVT i-VTEC,2018,750000,15000,Petrol,Individual,Automatic,First Owner
Maruti Ritz VDi,2014,425000,70000,Diesel,Individual,Manual,First Owner
Toyota Corolla Altis D-4D G,2015,790000,126000,Diesel,Individual,Manual,Third Owner
Toyota Innova 2.5 V Diesel 7-seater,2011,830000,300000,Diesel,Individual,Manual,Third Owner
Honda Mobilio RS i DTEC,2015,650000,94000,Diesel,Individual,Manual,Second Owner
Toyota Corolla Altis D-4D J,2015,780000,129000,Diesel,Individual,Manual,Third Owner
Hyundai i10 Magna 1.1L,2010,180000,55000,Petrol,Individual,Manual,Second Owner
Ford EcoSport 1.5 Diesel Trend Plus BSIV,2019,869999,40000,Diesel,Individual,Manual,First Owner
Hyundai i20 1.2 Asta Option,2017,630000,25000,Petrol,Individual,Manual,Second Owner
Toyota Corolla H2,2008,150000,60000,Petrol,Individual,Manual,Second Owner
Maruti Alto 800 LXI,2016,315000,25000,Petrol,Individual,Manual,First Owner
Tata Indigo CR4,2011,189000,70000,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire VDI,2014,580000,120000,Diesel,Individual,Manual,First Owner
Fiat Punto 1.3 Emotion,2009,150000,153000,Diesel,Individual,Manual,Second Owner
Maruti Vitara Brezza VDi,2018,825000,35000,Diesel,Individual,Manual,First Owner
Tata Safari Storme VX,2016,650000,60000,Diesel,Individual,Manual,Second Owner
Honda City 1.3 EXI,2004,50000,62000,Petrol,Individual,Manual,Second Owner
Skoda Fabia 1.2 MPI Ambition,2011,200000,120000,Petrol,Individual,Manual,Second Owner
Tata Venture LX 7 Str,2013,135000,120000,Diesel,Individual,Manual,Third Owner
Hyundai i20 2015-2017 Sportz 1.4 CRDi,2017,680000,80000,Diesel,Individual,Manual,First Owner
Hyundai i20 1.4 Sportz,2017,670000,80000,Diesel,Individual,Manual,First Owner
BMW 5 Series 525d,2010,1000000,60000,Diesel,Individual,Automatic,First Owner
Maruti Alto K10 2010-2014 VXI,2010,240000,80000,Petrol,Individual,Manual,Second Owner
Force One SX ABS 7 Seating,2014,555000,147279,Diesel,Individual,Manual,Second Owner
Skoda Rapid 1.6 TDI Ambition Plus,2013,455000,98000,Diesel,Individual,Manual,First Owner
Maruti Swift Dzire AMT ZDI,2016,700000,90000,Diesel,Individual,Automatic,First Owner
Tata Nano XTA,2016,220000,22000,Petrol,Individual,Automatic,First Owner
Tata Indica V2 eLX,2014,160000,120000,Diesel,Individual,Manual,First Owner
Chevrolet Sail Hatchback Diesel,2013,225000,100000,Diesel,Individual,Manual,Second Owner
Tata Indigo CS LX (TDI) BS III,2008,140000,120000,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire VDI,2014,600000,70000,Diesel,Individual,Manual,Second Owner
Mahindra XUV500 W10 2WD,2015,1000000,24700,Diesel,Individual,Manual,First Owner
Chevrolet Spark 1.0 LS,2008,65000,100000,Petrol,Individual,Manual,Third Owner
Maruti Ignis 1.2 Delta BSIV,2019,500000,10000,Petrol,Individual,Manual,First Owner
Mahindra XUV500 W10 2WD,2017,1100000,88754,Diesel,Dealer,Manual,First Owner
Ford Fiesta 1.6 SXI ABS Duratec,2011,325000,53287,Petrol,Dealer,Manual,First Owner
Mahindra XUV500 W6 2WD,2017,1150000,43526,Diesel,Dealer,Manual,First Owner
Ford Ecosport 1.5 Diesel Titanium,2019,950000,16034,Diesel,Dealer,Manual,First Owner
Ford Figo Diesel EXI,2012,250000,156040,Diesel,Dealer,Manual,First Owner
Ford Endeavour 2.5L 4X2 MT,2004,400000,93415,Diesel,Dealer,Manual,First Owner
BMW 5 Series 520d,2008,1100000,122000,Diesel,Individual,Automatic,Second Owner
Maruti Baleno Delta 1.3,2017,600000,20000,Diesel,Individual,Manual,First Owner
Maruti Swift VVT VXI,2017,509999,46000,Petrol,Individual,Manual,First Owner
Skoda Rapid 1.6 MPI Active BSIV,2016,395000,50000,Petrol,Individual,Manual,Third Owner
Maruti Alto 800 LX Optional,2017,250000,42000,Petrol,Individual,Manual,First Owner
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019,906000,30000,Diesel,Individual,Manual,First Owner
Ford Figo Diesel ZXI,2011,160000,85000,Diesel,Individual,Manual,First Owner
Maruti Swift Dzire VXi,2012,300000,88000,Petrol,Individual,Manual,First Owner
Maruti 800 Uniq,2010,60000,100000,Petrol,Individual,Manual,Fourth & Above Owner
Maruti Swift Dzire VXI,2014,400000,100000,Petrol,Individual,Manual,Second Owner
Tata Tiago XT,2018,450000,22966,Petrol,Dealer,Manual,First Owner
Mahindra Bolero 2011-2019 SLX,2014,465000,80000,Diesel,Individual,Manual,Second Owner
Maruti Swift VDI,2012,325000,80000,Diesel,Individual,Manual,Second Owner
Maruti Alto LXi,2008,150000,70000,Petrol,Individual,Manual,Second Owner
Hyundai EON Era Plus,2014,250000,2350,Petrol,Individual,Manual,First Owner
Maruti Alto LXi,2011,175000,50000,Petrol,Individual,Manual,First Owner
Maruti Alto LXi,2010,175000,58000,Petrol,Individual,Manual,First Owner
Honda City 2017-2020 VTEC,2006,150000,80000,Petrol,Individual,Manual,Second Owner
Mahindra Bolero Power Plus SLX,2018,797000,60000,Diesel,Individual,Manual,First Owner
Hyundai Elite i20 Asta Option BSIV,2019,800000,35000,Petrol,Individual,Manual,First Owner
Mahindra Bolero 2011-2019 SLX,2019,750000,59872,Diesel,Individual,Manual,First Owner
Mahindra Scorpio M2DI,2011,400000,140000,Diesel,Individual,Manual,Second Owner
Maruti Alto LX,2012,160000,110000,Petrol,Individual,Manual,First Owner
Mahindra Bolero 2011-2019 SLX 2WD BSIII,2016,700000,91182,Diesel,Individual,Manual,First Owner
Maruti Alto LXi,2010,160000,60000,Petrol,Individual,Manual,Third Owner
Hyundai i20 Asta 1.4 CRDi,2012,400000,100000,Diesel,Individual,Manual,First Owner
Toyota Etios Liva GD,2013,451000,120000,Diesel,Individual,Manual,First Owner
Maruti 800 Std BSIII,2002,40000,80000,Petrol,Individual,Manual,First Owner
Tata Manza Aura (ABS) Quadrajet BS IV,2012,300000,70000,Diesel,Individual,Manual,Third Owner
Maruti Celerio ZXI Optional,2017,421000,59500,Petrol,Individual,Manual,Second Owner
Maruti Omni CNG,2000,80000,100000,CNG,Individual,Manual,Second Owner
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,950000,45000,Diesel,Individual,Manual,First Owner
Hyundai i20 1.4 Asta (AT),2009,360000,60000,Petrol,Individual,Automatic,Second Owner
Maruti Swift Ldi BSIII,2008,235000,152500,Diesel,Individual,Manual,First Owner
Mercedes-Benz E-Class E250 CDI Avantgrade,2014,1850000,60000,Diesel,Individual,Automatic,Second Owner
Toyota Fortuner 4x2 AT,2015,1900000,130000,Diesel,Individual,Automatic,First Owner
Hyundai Grand i10 Sportz,2017,550000,23456,Petrol,Dealer,Manual,First Owner
Mahindra XUV500 W10 2WD,2015,1225000,39000,Diesel,Dealer,Manual,First Owner
Honda WR-V i-VTEC S,2017,700000,15000,Petrol,Individual,Manual,First Owner
Jeep Compass 2.0 Limited Option,2017,1650000,69123,Diesel,Dealer,Manual,First Owner
Honda Brio V MT,2012,376000,26000,Petrol,Individual,Manual,First Owner
Ford Ecosport 1.5 DV5 MT Titanium Optional,2017,875000,77524,Diesel,Dealer,Manual,First Owner
Hyundai i20 Sportz 1.2,2014,459999,40523,Petrol,Dealer,Manual,Second Owner
Maruti Swift VDI,2018,755000,39000,Diesel,Dealer,Manual,First Owner
Audi A6 35 TFSI Matrix,2019,6223000,7800,Petrol,Dealer,Automatic,Test Drive Car
Audi A6 35 TFSI Matrix,2019,5923000,11500,Petrol,Dealer,Automatic,Test Drive Car
Audi A6 35 TFSI Matrix,2019,6523000,23600,Petrol,Dealer,Automatic,Test Drive Car
Toyota Fortuner 3.0 Diesel,2010,1050000,220000,Diesel,Individual,Manual,Second Owner
Toyota Qualis GS C1,2004,215000,218000,Diesel,Individual,Manual,Second Owner
Mahindra XUV500 W8 4WD,2015,1050000,120000,Diesel,Individual,Manual,Second Owner
Maruti Baleno Alpha Automatic,2018,800000,25000,Petrol,Individual,Automatic,First Owner
Maruti Swift VDI BSIV,2015,600000,31000,Diesel,Individual,Manual,Second Owner
Maruti Baleno Sigma 1.2,2017,530000,42000,Petrol,Individual,Manual,First Owner
Maruti Swift Dzire VXI,2015,450000,80000,Petrol,Individual,Manual,First Owner
Maruti Alto K10 2010-2014 VXI,2011,235000,60000,Petrol,Individual,Manual,First Owner
Maruti Swift Dzire ZDI,2013,550000,240000,Diesel,Individual,Manual,First Owner
Skoda Rapid 1.6 MPI AT Elegance,2013,395000,35000,Petrol,Individual,Automatic,Second Owner
Tata Tigor 1.2 Revotron XT,2018,450000,35000,Petrol,Individual,Manual,First Owner
Maruti Vitara Brezza VDi Option,2016,610000,110000,Diesel,Individual,Manual,First Owner
Hyundai i20 1.2 Asta Option,2017,690000,20000,Petrol,Individual,Manual,First Owner
Tata Nexon 1.2 Revotron XZ Plus,2018,790000,15000,Petrol,Individual,Manual,First Owner
Maruti Alto K10 2010-2014 VXI,2014,254999,40000,Petrol,Individual,Manual,Second Owner
Honda Jazz 1.2 V i VTEC,2016,500000,41000,Petrol,Individual,Manual,First Owner
Mahindra Bolero SLX,2011,340000,100000,Diesel,Individual,Manual,Second Owner
Tata Sumo CX 9 Seater,2008,150000,120000,Diesel,Individual,Manual,First Owner
